ts,cmd_get,cmd_set,get_hits,get_misses,rcount,ravg,rp99,wcount,wavg,wp99,badcrc,err5,cpu_total,cpu_idle,re2ec,re2ea,re2ep99,we2ec,we2ea,we2ep99,radmit,wadmit,wret
1785576999.676894345,355907832,48754472,355907832,0,355907832,24745,62400,48757785,8446,34200,0,0,420582451,379695147,355907832,245080,601900,48762528,9704,41900,220334,1096,159
1785577000.713448359,355907832,53058812,355907832,0,355907832,24745,62400,53062994,8404,33800,0,0,420585550,379695171,355907832,245080,601900,53068109,9623,40500,220334,1060,157
1785577001.750094051,355907832,57338180,355907832,0,355907832,24745,62400,57342007,8371,33500,0,0,420588645,379695201,355907832,245080,601900,57347200,9558,39600,220334,1029,156
1785577002.792734523,355907832,61588676,355907832,0,355907832,24745,62400,61592650,8346,33200,0,0,420591757,379695256,355907832,245080,601900,61597767,9507,38800,220334,1003,156
1785577003.829744262,355907832,65879892,355907832,0,355907832,24745,62400,65883978,8321,33000,0,0,420594845,379695289,355907832,245080,601900,65889152,9458,38200,220334,980,155
1785577004.864311884,355907832,70133426,355907832,0,355907832,24745,62400,70137403,8301,32800,0,0,420597945,379695334,355907832,245080,601900,70142521,9417,37700,220334,960,154
1785577005.904162769,355907832,74393669,355907832,0,355907832,24745,62400,74397764,8283,32600,0,0,420601049,379695372,355907832,245080,601900,74402620,9380,37300,220334,942,154
1785577006.939017302,355907832,78681080,355907832,0,355907832,24745,62400,78684480,8265,32400,0,0,420604141,379695402,355907832,245080,601900,78688842,9346,36900,220334,926,153
1785577007.978265883,355907832,82911886,355907832,0,355907832,24745,62400,82915953,8253,32300,0,0,420607236,379695458,355907832,245080,601900,82921013,9320,36600,220334,912,153
1785577009.015717056,355907832,87215845,355907832,0,355907832,24745,62400,87219799,8237,32200,0,0,420610340,379695479,355907832,245080,601900,87224928,9290,36300,220334,899,152
1785577010.050510318,355907832,91506124,355907832,0,355907832,24745,62400,91510077,8223,32000,0,0,420613431,379695500,355907832,245080,601900,91515693,9263,36100,220334,887,151
1785577011.084451140,355907832,95703722,355907832,0,355907832,24745,62400,95707887,8216,32000,0,0,420616517,379695559,355907832,245080,601900,95713097,9246,35900,220334,877,152
1785577012.122764339,355907832,100008784,355907832,0,355907832,24745,62400,100012728,8204,31900,0,0,420619616,379695574,355907832,245080,601900,100017723,9223,35700,220334,867,151
1785577013.158895901,355907832,104311923,355907832,0,355907832,24745,62400,104315514,8193,31800,0,0,420622709,379695594,355907832,245080,601900,104320212,9203,35500,220334,858,150
1785577014.191993689,355907832,108495017,355907832,0,355907832,24745,62400,108499069,8188,31700,0,0,420625800,379695654,355907832,245080,601900,108504073,9191,35400,220334,851,151
1785577015.233844078,355907832,112806826,355907832,0,355907832,24745,62400,112810941,8178,31600,0,0,420628899,379695675,355907832,245080,601900,112816630,9172,35200,220334,843,150
1785577016.269286897,355907832,117087837,355907832,0,355907832,24745,62400,117091506,8170,31600,0,0,420632005,379695699,355907832,245080,601900,117096642,9157,35100,220334,836,150
1785577017.304931509,355907832,121314631,355907832,0,355907832,24745,62400,121318694,8165,31500,0,0,420635091,379695744,355907832,245080,601900,121324377,9146,35000,220334,829,150
1785577018.319130442,355907832,124451837,355907832,0,355907832,24745,62400,124451837,8159,31500,0,0,420638131,379696557,355907832,245080,601900,124451837,9134,34900,220334,825,149
1785577019.337554799,355907832,124451837,355907832,0,355907832,24745,62400,124451837,8159,31500,0,0,420641179,379699568,355907832,245080,601900,124451837,9134,34900,220334,825,149
1785577020.361302170,355907832,124451837,355907832,0,355907832,24745,62400,124451837,8159,31500,0,0,420644249,379702583,355907832,245080,601900,124451837,9134,34900,220334,825,149
1785577021.384419194,355907832,124451837,355907832,0,355907832,24745,62400,124451837,8159,31500,0,0,420647318,379705636,355907832,245080,601900,124451837,9134,34900,220334,825,149
1785577022.407202958,355907832,124451837,355907832,0,355907832,24745,62400,124451837,8159,31500,0,0,420650384,379708646,355907832,245080,601900,124451837,9134,34900,220334,825,149
1785577023.431358471,355907832,124451837,355907832,0,355907832,24745,62400,124451837,8159,31500,0,0,420653456,379711675,355907832,245080,601900,124451837,9134,34900,220334,825,149
1785577024.455859133,355907832,124451837,355907832,0,355907832,24745,62400,124451837,8159,31500,0,0,420656526,379714708,355907832,245080,601900,124451837,9134,34900,220334,825,149
1785577025.478717209,355907832,124451837,355907832,0,355907832,24745,62400,124451837,8159,31500,0,0,420659595,379717711,355907832,245080,601900,124451837,9134,34900,220334,825,149
1785577026.502658883,355907832,124451837,355907832,0,355907832,24745,62400,124451837,8159,31500,0,0,420662666,379720747,355907832,245080,601900,124451837,9134,34900,220334,825,149
1785577027.525963069,355907832,124451837,355907832,0,355907832,24745,62400,124451837,8159,31500,0,0,420665735,379723801,355907832,245080,601900,124451837,9134,34900,220334,825,149
1785577028.548980496,355907832,124451837,355907832,0,355907832,24745,62400,124451837,8159,31500,0,0,420668802,379726793,355907832,245080,601900,124451837,9134,34900,220334,825,149
1785577029.573578564,355907832,124451837,355907832,0,355907832,24745,62400,124451837,8159,31500,0,0,420671876,379729838,355907832,245080,601900,124451837,9134,34900,220334,825,149
1785577030.597819889,355907832,124451837,355907832,0,355907832,24745,62400,124451837,8159,31500,0,0,420674946,379732893,355907832,245080,601900,124451837,9134,34900,220334,825,149
1785577031.621414683,355907832,124451837,355907832,0,355907832,24745,62400,124451837,8159,31500,0,0,420678017,379735881,355907832,245080,601900,124451837,9134,34900,220334,825,149
1785577032.646219383,355907832,124451837,355907832,0,355907832,24745,62400,124451837,8159,31500,0,0,420681091,379738939,355907832,245080,601900,124451837,9134,34900,220334,825,149
1785577033.669369329,355907832,124451837,355907832,0,355907832,24745,62400,124451837,8159,31500,0,0,420684159,379741990,355907832,245080,601900,124451837,9134,34900,220334,825,149
1785577034.692511554,355907832,124451837,355907832,0,355907832,24745,62400,124451837,8159,31500,0,0,420687229,379744948,355907832,245080,601900,124451837,9134,34900,220334,825,149
1785577035.718386973,355907832,124451837,355907832,0,355907832,24745,62400,124451837,8159,31500,0,0,420690301,379747990,355907832,245080,601900,124451837,9134,34900,220334,825,149
1785577036.741686245,355907832,124451837,355907832,0,355907832,24745,62400,124451837,8159,31500,0,0,420693373,379751035,355907832,245080,601900,124451837,9134,34900,220334,825,149
1785577037.766479018,355907832,124451837,355907832,0,355907832,24745,62400,124451837,8159,31500,0,0,420696445,379754033,355907832,245080,601900,124451837,9134,34900,220334,825,149
1785577038.790216999,355907832,124451837,355907832,0,355907832,24745,62400,124451837,8159,31500,0,0,420699517,379757089,355907832,245080,601900,124451837,9134,34900,220334,825,149
1785577039.810024727,355907832,124451837,355907832,0,355907832,24745,62400,124451837,8159,31500,0,0,420702577,379760132,355907832,245080,601900,124451837,9134,34900,220334,825,149
1785577040.832844400,355907832,124451837,355907832,0,355907832,24745,62400,124451837,8159,31500,0,0,420705645,379763116,355907832,245080,601900,124451837,9134,34900,220334,825,149
1785577041.858116475,359211215,124818944,359211215,0,359214830,24785,62700,124820021,8185,31600,1027,0,420708718,379764952,359223817,246748,616300,124821325,9160,35000,221969,824,149
1785577042.882191993,368234863,125821576,368234863,0,368245863,24833,62800,125822640,8246,31900,3359,0,420711783,379764968,368248764,248606,632600,125823985,9219,35200,223779,822,150
1785577043.907791530,377184446,126815977,377184446,0,377202598,24876,62900,126817044,8307,32100,5590,0,420714855,379765006,377197606,250307,644500,126818388,9278,35400,225436,819,150
1785577044.929042917,386310864,127830005,386310864,0,386334304,24911,62900,127831010,8366,32400,7749,0,420717911,379765018,386322863,251737,651000,127832260,9335,35600,226832,817,150
1785577045.951890853,395417052,128841812,395417052,0,395454144,24945,62900,128843428,8424,32700,9981,0,420720975,379765032,395434118,253103,656600,128844561,9391,35800,228162,815,151
1785577046.975047824,404389939,129838800,404389939,0,404427506,24984,63000,129839929,8481,32900,12212,0,420724038,379765050,404403105,254503,663500,129841234,9447,36000,229524,813,151
1785577048.003983029,413450764,130845562,413450764,0,413494629,25024,63100,130846575,8538,33100,14553,0,420727115,379765071,413462514,256046,674400,130847778,9502,36200,231028,810,151
1785577049.027770306,422324422,131831515,422324422,0,422376013,25069,63200,131832665,8595,33300,16787,0,420730189,379765100,422338253,257679,687400,131834038,9557,36300,232615,808,152
1785577050.053254030,431484245,132849274,431484245,0,431542068,25098,63200,132850356,8649,33500,19048,0,420733258,379765109,431496654,258880,691800,132851667,9609,36500,233787,806,152
1785577051.077636260,440658812,133868678,440658812,0,440723384,25122,63200,133869791,8703,33700,21258,0,420736323,379765118,440672345,259937,693800,133871075,9661,36600,234818,804,152
1785577052.104648821,449774295,134881506,449774295,0,449845040,25147,63200,134882479,8756,33900,23396,0,420739404,379765137,449786517,260960,695200,134883845,9712,36700,235817,802,152
1785577053.129959295,458838985,135888699,458838985,0,458917429,25174,63300,135889759,8808,34000,25621,0,420742471,379765151,458852296,262025,697700,135891143,9763,36900,236853,800,153
1785577054.154309279,468056461,136912861,468056461,0,468141443,25196,63300,136913925,8859,34200,27986,0,420745539,379765154,468069318,263029,700900,136915337,9812,37000,237836,798,153
1785577055.177573801,476898422,137895298,476898422,0,476989391,25232,63300,137896357,8911,34400,30126,0,420748603,379765182,476911319,264163,705500,137897614,9862,37100,238933,796,153
1785577056.199329680,486012096,138907932,486012096,0,486110264,25254,63400,138908976,8961,34500,32362,0,420751664,379765208,486025474,265104,707900,138910398,9910,37200,239852,794,153
1785577057.225688910,495206082,139929483,495206082,0,495310554,25273,63400,139930541,9010,34600,34599,0,420754735,379765226,495218998,265892,707400,139931869,9957,37300,240621,792,154
1785577058.249361117,504274217,140937056,504274217,0,504385543,25297,63400,140938062,9059,34800,36731,0,420757802,379765238,504286769,266710,707600,140939372,10005,37400,241415,790,154
1785577059.273146353,513406645,141951770,513406645,0,513523953,25317,63400,141952799,9106,34900,38950,0,420760867,379765249,513419083,267499,708800,141954147,10050,37500,242183,788,154
1785577060.300651544,522550565,142967764,522550565,0,522675292,25337,63400,142968852,9153,35000,41168,0,420763943,379765272,522563492,268274,709800,142970138,10095,37600,242938,787,154
1785577061.327240530,531459778,143957666,531459778,0,531590551,25364,63500,143958682,9201,35200,43335,0,420767020,379765296,531471968,269181,713000,143960015,10142,37700,243818,785,155
1785577062.357276563,540589967,144972142,540589967,0,540727764,25381,63500,144973178,9247,35300,45557,0,420770104,379765303,540603644,269914,714400,144974547,10186,37800,244533,783,155
1785577063.381981920,549761263,145991171,549761263,0,549906966,25397,63500,145992368,9292,35400,47850,0,420773172,379765310,549776075,270614,715500,145993756,10230,37800,245217,781,155
1785577064.406248290,558691660,146983439,558691660,0,558843534,25417,63500,146984505,9337,35500,50083,0,420776237,379765343,558705191,271355,716900,146985917,10274,37900,245938,780,155
1785577065.431535884,567740367,147988850,567740367,0,567898104,25436,63600,147989867,9382,35600,52327,0,420779305,379765366,567752855,272124,720000,147991087,10317,38000,246688,778,156
1785577066.455675103,576769698,148992108,576769698,0,576934886,25453,63600,148993181,9426,35700,54636,0,420782370,379765387,576783003,272852,722500,148994548,10359,38100,247398,776,156
1785577067.487786623,585759797,149991010,585759797,0,585931310,25473,63600,149992161,9470,35800,56874,0,420785446,379765408,585772882,273638,726000,149993636,10402,38200,248166,775,156
1785577068.510349515,594877026,151004026,594877026,0,595055112,25488,63600,151005105,9512,35900,59179,0,420788521,379765422,594889775,274346,729100,151006445,10443,38200,248858,773,156
1785577069.536384692,604039648,152022100,604039648,0,604225131,25503,63600,152023100,9553,35900,61543,0,420791595,379765434,604051890,275007,731700,152024363,10483,38300,249504,771,156
1785577070.556192529,612895980,153006130,612895980,0,613087574,25521,63700,153007132,9596,36000,63728,0,420794651,379765469,612908246,275702,734000,153008366,10524,38400,250180,770,157
1785577071.571315511,620926245,153898381,620926245,0,621123174,25530,63600,153898381,9630,36100,65643,0,420797692,379765854,620926245,276137,734000,153898381,10557,38400,250602,768,157
1785577072.589832059,620926245,153898381,620926245,0,621123174,25530,63600,153898381,9630,36100,65643,0,420800742,379768853,620926245,276137,734000,153898381,10557,38400,250602,768,157
1785577073.613035115,620926245,153898381,620926245,0,621123174,25530,63600,153898381,9630,36100,65643,0,420803809,379771886,620926245,276137,734000,153898381,10557,38400,250602,768,157
1785577074.637816718,620926245,153898381,620926245,0,621123174,25530,63600,153898381,9630,36100,65643,0,420806882,379774942,620926245,276137,734000,153898381,10557,38400,250602,768,157
1785577075.660527035,620926245,153898381,620926245,0,621123174,25530,63600,153898381,9630,36100,65643,0,420809950,379777949,620926245,276137,734000,153898381,10557,38400,250602,768,157
1785577076.683937352,620926245,153898381,620926245,0,621123174,25530,63600,153898381,9630,36100,65643,0,420813018,379780959,620926245,276137,734000,153898381,10557,38400,250602,768,157
1785577077.707252330,620926245,153898381,620926245,0,621123174,25530,63600,153898381,9630,36100,65643,0,420816088,379784013,620926245,276137,734000,153898381,10557,38400,250602,768,157
1785577078.729015611,620926245,153898381,620926245,0,621123174,25530,63600,153898381,9630,36100,65643,0,420819151,379786992,620926245,276137,734000,153898381,10557,38400,250602,768,157
1785577079.753340172,620926245,153898381,620926245,0,621123174,25530,63600,153898381,9630,36100,65643,0,420822222,379790047,620926245,276137,734000,153898381,10557,38400,250602,768,157
1785577080.777097079,620926245,153898381,620926245,0,621123174,25530,63600,153898381,9630,36100,65643,0,420825292,379793100,620926245,276137,734000,153898381,10557,38400,250602,768,157
1785577081.800540377,620926245,153898381,620926245,0,621123174,25530,63600,153898381,9630,36100,65643,0,420828362,379796105,620926245,276137,734000,153898381,10557,38400,250602,768,157
1785577082.820339852,620926245,153898381,620926245,0,621123174,25530,63600,153898381,9630,36100,65643,0,420831421,379799128,620926245,276137,734000,153898381,10557,38400,250602,768,157
1785577083.842981408,620926245,153898381,620926245,0,621123174,25530,63600,153898381,9630,36100,65643,0,420834490,379802176,620926245,276137,734000,153898381,10557,38400,250602,768,157
1785577084.867129794,620926245,153898381,620926245,0,621123174,25530,63600,153898381,9630,36100,65643,0,420837558,379805166,620926245,276137,734000,153898381,10557,38400,250602,768,157
1785577085.890435657,620926245,153898381,620926245,0,621123174,25530,63600,153898381,9630,36100,65643,0,420840627,379808196,620926245,276137,734000,153898381,10557,38400,250602,768,157
1785577086.913986907,620926245,153898381,620926245,0,621123174,25530,63600,153898381,9630,36100,65643,0,420843697,379811252,620926245,276137,734000,153898381,10557,38400,250602,768,157
1785577087.936751938,620926245,153898381,620926245,0,621123174,25530,63600,153898381,9630,36100,65643,0,420846763,379814232,620926245,276137,734000,153898381,10557,38400,250602,768,157
1785577088.959891272,620926245,153898381,620926245,0,621123174,25530,63600,153898381,9630,36100,65643,0,420849832,379817285,620926245,276137,734000,153898381,10557,38400,250602,768,157
1785577089.982982562,620926245,153898381,620926245,0,621123174,25530,63600,153898381,9630,36100,65643,0,420852901,379820310,620926245,276137,734000,153898381,10557,38400,250602,768,157
1785577091.004317936,620926245,153898381,620926245,0,621123174,25530,63600,153898381,9630,36100,65643,0,420855966,379823319,620926245,276137,734000,153898381,10557,38400,250602,768,157
1785577092.027914396,620926245,153898381,620926245,0,621123174,25530,63600,153898381,9630,36100,65643,0,420859035,379826372,620926245,276137,734000,153898381,10557,38400,250602,768,157
1785577093.051849694,620926245,153898381,620926245,0,621123174,25530,63600,153898381,9630,36100,65643,0,420862105,379829422,620926245,276137,734000,153898381,10557,38400,250602,768,157
1785577094.073193723,620926245,153898381,620926245,0,621123174,25530,63600,153898381,9630,36100,65643,0,420865171,379832412,620926245,276137,734000,153898381,10557,38400,250602,768,157
1785577095.093857140,620926245,153898381,620926245,0,621123174,25530,63600,153898381,9630,36100,65643,0,420868228,379835453,620926245,276137,734000,153898381,10557,38400,250602,768,157
1785577096.114823141,620926245,153898381,620926245,0,621123174,25530,63600,153898381,9630,36100,65643,0,420871292,379838428,620926245,276137,734000,153898381,10557,38400,250602,768,157
1785577097.137736957,620926245,153898381,620926245,0,621123174,25530,63600,153898381,9630,36100,65643,0,420874357,379841406,620926245,276137,734000,153898381,10557,38400,250602,768,157
1785577098.161371033,620926245,153898381,620926245,0,621123174,25530,63600,153898381,9630,36100,65643,0,420877426,379844460,620926245,276137,734000,153898381,10557,38400,250602,768,157
1785577099.182124778,620926245,153898381,620926245,0,621123174,25530,63600,153898381,9630,36100,65643,0,420880490,379847479,620926245,276137,734000,153898381,10557,38400,250602,768,157
1785577100.205088979,620926245,153898381,620926245,0,621123174,25530,63600,153898381,9630,36100,65643,0,420883555,379850486,620926245,276137,734000,153898381,10557,38400,250602,768,157
1785577101.228742718,620926245,153898381,620926245,0,621123174,25530,63600,153898381,9630,36100,65643,0,420886626,379853540,620926245,276137,734000,153898381,10557,38400,250602,768,157
1785577102.251472638,620926245,153898381,620926245,0,621123174,25530,63600,153898381,9630,36100,65643,0,420889694,379856551,620926245,276137,734000,153898381,10557,38400,250602,768,157
1785577103.274338364,620926245,153898381,620926245,0,621123174,25530,63600,153898381,9630,36100,65643,0,420892764,379859576,620926245,276137,734000,153898381,10557,38400,250602,768,157
1785577104.290187483,620926245,153898381,620926245,0,621123174,25530,63600,153898381,9630,36100,65643,0,420895812,379862610,620926245,276137,734000,153898381,10557,38400,250602,768,157
1785577105.310808479,620926245,153898381,620926245,0,621123174,25530,63600,153898381,9630,36100,65643,0,420898868,379865603,620926245,276137,734000,153898381,10557,38400,250602,768,157
1785577106.330972708,620926245,153898381,620926245,0,621123174,25530,63600,153898381,9630,36100,65643,0,420901929,379868628,620926245,276137,734000,153898381,10557,38400,250602,768,157
1785577107.354450773,620926245,153898381,620926245,0,621123174,25530,63600,153898381,9630,36100,65643,0,420905000,379871658,620926245,276137,734000,153898381,10557,38400,250602,768,157
1785577108.375369386,620926245,153898381,620926245,0,621123174,25530,63600,153898381,9630,36100,65643,0,420908059,379874646,620926245,276137,734000,153898381,10557,38400,250602,768,157
1785577109.399110687,620926245,153898381,620926245,0,621123174,25530,63600,153898381,9630,36100,65643,0,420911129,379877689,620926245,276137,734000,153898381,10557,38400,250602,768,157
1785577110.422679920,620926245,153898381,620926245,0,621123174,25530,63600,153898381,9630,36100,65643,0,420914201,379880743,620926245,276137,734000,153898381,10557,38400,250602,768,157
1785577111.445802983,620926245,153898381,620926245,0,621123174,25530,63600,153898381,9630,36100,65643,0,420917267,379883730,620926245,276137,734000,153898381,10557,38400,250602,768,157
1785577112.469455422,620926245,153898381,620926245,0,621123174,25530,63600,153898381,9630,36100,65643,0,420920337,379886784,620926245,276137,734000,153898381,10557,38400,250602,768,157
1785577113.491438423,620926245,153898381,620926245,0,621123174,25530,63600,153898381,9630,36100,65643,0,420923403,379889832,620926245,276137,734000,153898381,10557,38400,250602,768,157
1785577114.514314826,620926245,153898381,620926245,0,621123174,25530,63600,153898381,9630,36100,65643,0,420926468,379892814,620926245,276137,734000,153898381,10557,38400,250602,768,157
